time_s,raw_ecg,filtered_ecg,diff_envelope,threshold,is_r_peak
1098.48611111111,-0.165,-0.280468232424693,0.0269170060240621,0.063539810135264,0
1098.48888888889,-0.195,-0.296540142321321,0.0269850198970001,0.0635449049498854,0
1098.49166666667,-0.205,-0.309888756348108,0.0274698492424798,0.0635510005787096,0
1098.49444444444,-0.215,-0.322159844113483,0.028452333975257,0.0635580702481822,0
1098.49722222222,-0.235,-0.335043183206077,0.0299911779034368,0.063565984100293,0
1098.5,-0.22,-0.350059689717202,0.0321151421828176,0.0635745612079182,0
1098.50277777778,-0.215,-0.368348683977348,0.0348166687571992,0.0635835834496412,0
1098.50555555556,-0.2,-0.390475953976846,0.0380475588485147,0.0635927631819734,0
1098.50833333333,-0.195,-0.416282640611024,0.041717221802736,0.0636018360925155,0
1098.51111111111,-0.19,-0.444792451189785,0.0456938517894214,0.0636105699831582,0
1098.51388888889,-0.195,-0.474190453689802,0.0498086935638651,0.0636187940172585,0
1098.51666666667,-0.19,-0.501881021137816,0.0538633369260627,0.063626460613982,0
1098.51944444444,-0.185,-0.52462583206449,0.0576397485735842,0.0636335881528285,0
1098.52222222222,-0.195,-0.538755743584381,0.0609125272351523,0.0636402273546894,0
1098.525,-0.19,-0.540443451788607,0.0634626710014202,0.0636465705570982,0
1098.52777777778,-0.18,-0.526017758961466,0.0650919911604631,0.0636528749411266,0
1098.53055555556,-0.185,-0.492295548273865,0.0656372085522307,0.06365917917465,0
1098.53333333333,-0.185,-0.436904691822389,0.0653710863865357,0.0636655244025739,0
1098.53611111111,-0.16,-0.358570408520945,0.0664363454644311,0.0636719507462854,0
1098.53888888889,-0.095,-0.257339186758911,0.0687082209230309,0.0636784919302238,0
1098.54166666667,0.005,-0.134718238807749,0.0720043613131375,0.0636851538938663,0
1098.54444444444,0.14,0.00628569131048331,0.0761000842612569,0.0636919172427714,0
1098.54722222222,0.325,0.161236918307377,0.0807465621105794,0.0636987418671636,0
1098.55,0.525,0.324451135725448,0.0856904166055188,0.0637055729342839,0
1098.55277777778,0.735,0.489277059896989,0.0906930791683,0.0637123473231882,0
1098.55555555556,0.91,0.648462659694324,0.0955482921711926,0.0637189999793603,0
1098.55833333333,1.085,0.794582009764241,0.100096286383007,0.0637254683345325,0
1098.56111111111,1.255,0.92049331360463,0.10423345756068,0.0637316945697625,0
1098.56388888889,1.415,1.01979537569762,0.107916756646705,0.0637376253798305,0
1098.56666666667,1.555,1.08724907250091,0.11116246955088,0.063743209173277,0
1098.56944444444,1.655,1.1191322867588,0.113044678572053,0.0637483157279407,1
1098.57222222222,1.685,1.11350121553717,0.113337633742053,0.0637527066198103,0
1098.575,1.645,1.07033761451282,0.112013931655975,0.0637563035318103,0
1098.57777777778,1.54,0.991569887120835,0.109495145951793,0.0637590614418544,0
1098.58055555556,1.385,0.880965309296619,0.106818968841307,0.0637609413715775,0
1098.58333333333,1.16,0.743900349541012,0.103877456986079,0.0637619188509279,0
1098.58611111111,0.875,0.587025221911159,0.100604423740138,0.0637619440465984,0
1098.58888888889,0.57,0.417846754923739,0.0969862551598378,0.0637610933268525,0
1098.59166666667,0.3,0.244259730024323,0.0930677745942947,0.0637594342286463,0
1098.59444444444,0.085,0.0740605504404216,0.0889525610850936,0.0637570219283178,0
1098.59722222222,-0.035,-0.0855218491502219,0.0847976161661303,0.0637538965470711,0
1098.6,-0.105,-0.228244624229394,0.0808027741570646,0.0637500814719883,0
1098.60277777778,-0.135,-0.349190209244028,0.0771957187083695,0.0637455827898994,0
1098.60555555556,-0.14,-0.445003591669316,0.0742138620328696,0.0637403898458621,0
1098.60833333333,-0.145,-0.514013346110474,0.0720846282744026,0.0637344859153202,0
1098.61111111111,-0.155,-0.556231256728068,0.0710058336938313,0.0637281123276561,0
1098.61388888889,-0.185,-0.573234752683281,0.0708838069447233,0.063721523729431,0
1098.61666666667,-0.235,-0.567945254803098,0.0694724901462559,0.0637149668260973,0
1098.61944444444,-0.295,-0.544323169245176,0.0667575376770544,0.0637086627218,0
1098.62222222222,-0.355,-0.507006065095625,0.0630935050062326,0.0637028097188718,0
1098.625,-0.37,-0.460920099109671,0.0587172170805369,0.0636975145139377,0
1098.62777777778,-0.38,-0.410895760941481,0.0538862254112742,0.0636925560191314,0
1098.63055555556,-0.37,-0.361317479924162,0.0488627374988222,0.0636877259718506,0
1098.63333333333,-0.36,-0.315832747519453,0.0438982470570847,0.0636828463166276,0
1098.63611111111,-0.36,-0.277140550372052,0.0392198286025517,0.0636777836479253,0
1098.63888888889,-0.355,-0.24687161856504,0.0350188972842826,0.0636724600169284,0
1098.64166666667,-0.355,-0.22556492273681,0.0314430223147849,0.0636668582228972,0
1098.64444444444,-0.36,-0.212736704233312,0.0285911377311934,0.0636610205153193,0
1098.64722222222,-0.355,-0.207030786425571,0.0265122369867252,0.0636550402213597,0
1098.65,-0.385,-0.20643261500425,0.0252073877830292,0.0636491215614871,0
1098.65277777778,-0.395,-0.208524910501747,0.0246346790170659,0.0636435275932025,0
