time_s,raw_ecg,filtered_ecg,diff_envelope,threshold,is_r_peak
1398.725,-0.22,0.0648526020439968,0.00672091392200137,0.0367589597071876,0
1398.72777777778,-0.235,0.067905017880297,0.00646934147375904,0.036627256282446,0
1398.73055555556,-0.25,0.0708907333975983,0.00628335292533946,0.0364947572847952,0
1398.73333333333,-0.24,0.0729764446104105,0.00616565313850689,0.0363626842159939,0
1398.73611111111,-0.22,0.0734050075693919,0.00611442769529932,0.0362355493463235,0
1398.73888888889,-0.205,0.0715794190281977,0.00610465708786105,0.0361178366226527,0
1398.74166666667,-0.205,0.067128308447091,0.006041935888044,0.0360136986239654,0
1398.74444444444,-0.185,0.059946677657382,0.00593568459374062,0.0359257505726238,0
1398.74722222222,-0.19,0.0502082322312934,0.00579555300325899,0.0358544480600241,0
1398.75,-0.19,0.0383485621056165,0.00563044398520038,0.0357993325099818,0
1398.75277777778,-0.185,0.0250213580524165,0.00544779953464113,0.0357591313947811,0
1398.75555555556,-0.19,0.0110325090608553,0.0052685012190247,0.0357319525317399,0
1398.75833333333,-0.19,-0.00274094101282631,0.00524407661207265,0.0357155222348786,0
1398.76111111111,-0.18,-0.0154385902545245,0.00537725645993322,0.035707275820781,0
1398.76388888889,-0.205,-0.0263022827543148,0.00559201606689661,0.035704538438253,0
1398.76666666667,-0.185,-0.0347509059188758,0.0058121343405553,0.0357026526390374,0
1398.76944444444,-0.185,-0.0404369444793911,0.00603729501637742,0.0357013774679916,0
1398.77222222222,-0.185,-0.0432792501585386,0.00626641506729586,0.0357008251113355,0
1398.775,-0.19,-0.0434689045660082,0.00649713886988815,0.0357005412010951,0
1398.77777777778,-0.175,-0.0414477515586123,0.00672554403725516,0.035699886959609,0
1398.78055555556,-0.17,-0.037861887052977,0.00682020036895607,0.0356986517848051,0
1398.78333333333,-0.155,-0.0334948542530657,0.00671903634932209,0.0356967009950975,0
1398.78611111111,-0.15,-0.0291872632160441,0.00653578202485331,0.0356939776924945,0
1398.78888888889,-0.135,-0.025750848559677,0.00638311951370188,0.035690499490442,0
1398.79166666667,-0.135,-0.023885478458204,0.00626852993947606,0.0356863456921189,0
1398.79444444444,-0.14,-0.02410729079149,0.00619812226685572,0.0356816789381348,0
1398.79722222222,-0.15,-0.0266949987824276,0.00617588399539457,0.0356768627137357,0
1398.8,-0.16,-0.0316595957742211,0.00620308815528607,0.0356722423876592,0
1398.80277777778,-0.165,-0.0387403787044779,0.00627793011574999,0.0356680762581442,0
1398.80555555556,-0.18,-0.0474276305657084,0.00639544378826608,0.0356644934908973,0
1398.80833333333,-0.175,-0.0570097060008499,0.00654771742080794,0.0356613782200989,0
1398.81111111111,-0.165,-0.066639902994786,0.00672439752060735,0.0356586416143278,0
1398.81388888889,-0.17,-0.0754166044827745,0.00691343889887797,0.0356562249999985,0
1398.81666666667,-0.14,-0.0824689172953995,0.00710203263414358,0.0356540998032417,0
1398.81944444444,-0.16,-0.0870395394559198,0.00713823478256975,0.0356522659403614,0
1398.82222222222,-0.16,-0.0885568934676412,0.00704223666221241,0.0356507480411213,0
1398.825,-0.15,-0.0866896380875268,0.00692433585979087,0.0356496236236865,0
1398.82777777778,-0.15,-0.0813784054848295,0.0068460591285677,0.0356488113898898,0
1398.83055555556,-0.14,-0.0728418330117015,0.00681028054990367,0.0356482471935036,0
1398.83333333333,-0.13,-0.0615564514644914,0.0068163711830147,0.0356478678601082,0
1398.83611111111,-0.12,-0.0482125123453036,0.00684506058572666,0.0356476171487845,0
1398.83888888889,-0.1,-0.0336501416347685,0.00677004081133984,0.0356474504994995,0
1398.84166666667,-0.08,-0.0187820755396166,0.00667304055260784,0.0356473384391416,0
1398.84444444444,-0.065,-0.00451048653685952,0.00656442573944047,0.0356472693738966,0
1398.84722222222,-0.045,0.00835407197141535,0.0064549132899269,0.0356472487694469,0
1398.85,-0.045,0.0191638334261135,0.00635461752915066,0.0356473418327187,0
1398.85277777778,-0.035,0.0274883390751091,0.00627219826832214,0.0356477704392768,0
1398.85555555556,-0.04,0.0331472118052812,0.00621419111063389,0.0356487540616868,0
1398.85833333333,-0.035,0.0362182271170361,0.00618458016572538,0.0356503627405068,0
1398.86111111111,-0.035,0.0370201461323085,0.00618464698896597,0.0356523335787969,0
1398.86388888889,-0.025,0.0360722366026219,0.00621310001312251,0.0356544817636415,0
1398.86666666667,-0.025,0.0340346707710722,0.0061597408983192,0.0356567671634266,0
1398.86944444444,-0.015,0.0316358348959619,0.00608655652232239,0.035659157088749,0
1398.87222222222,0.02,0.0295938364342691,0.00599950998636483,0.0356616285051098,0
1398.875,0.02,0.0285400314223362,0.00590468291682681,0.0356641677638082,0
1398.87777777778,0.03,0.0289521659560561,0.00580755510665234,0.0356667709391001,0
1398.88055555556,0.015,0.0311037554446215,0.00571240991171927,0.0356694420265742,0
1398.88333333333,0,0.0350347087930247,0.00562193244579567,0.0356722314892351,0
1398.88611111111,-0.02,0.0405460996183615,0.00553704492803369,0.0356751752333086,0
1398.88888888889,-0.035,0.0472195979909919,0.00545699590714183,0.0356783098605444,0
1398.89166666667,-0.025,0.0544596364209011,0.00537969048346037,0.0356816058353964,0
1398.89444444444,-0.03,0.0615541303359303,0.00530222027510153,0.0356850454632525,0
1398.89722222222,-0.015,0.0677477257462085,0.00522152782846457,0.0356886256698387,0
1398.9,-0.005,0.072320285780706,0.00513512313220819,0.0356923279195095,0
1398.90277777778,0.005,0.0746627774929671,0.00517317968378024,0.0356960450461393,0
1398.90555555556,-0.005,0.0743429364421488,0.00527294491720561,0.0356997414504908,0
